cellID,AFAP1,AFF4,AGAP1,AGO3,AGPS,AHDC1,AKAP11,ALPK2,AMOTL1,ANKH,ANKRD52,ARL10,ASCC3,BRCA2,BSN,BUB3,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,C14orf132,C17orf51,CBL,CBX5,CCDC113,CDYL2,CEMIP,CENPF,CEP250,CHST3,CKAP5,CNR2,COL5A1,CREBBP,CRTAP,DIEXF,DIP2B,DNAJC13,DOPEY1,DSEL,DYNC1H1,EGFR,FAF2,FAM184B,FAM208B,FASN,FBN1,FBN2,FYCO1,FZD4,FZD5,GPR107,GTF3C4,HEATR5B,HERC2,IGF2R,IL17RA,ITPR2,KIAA1147,KIAA1462,KIF13B,KLHL9,KPNA4,LMTK2,LRP1,LUZP1,MALAT1,MAN1A2,MCF2L,MED14,MYH10,NHSL2,NKTR,NOTCH2,NRIP1,PAPPA,PHIP,PIK3CA,PLXNA1,PLXNA2,POLQ,PRDM2,PRKCA,PRKDC,PROSER1,PRPF8,PRRC2B,PTPN14,RAB3B,RAD51D,RBM20,RNF152,RNF169,RP4-671O14.6,SAMD12,SCUBE3,SIPA1L3,SKP1,SLC35B4,SLC38A1,SLC5A3,SLC7A11,SLC9A2,SMARCA5,SMIM5,SOD2,SPTBN1,SRRM2,SSH1,STARD9,SULT1C2,THBS1,THSD4,TLN1,TMOD2,TNRC6A,TPR,TSPAN3,TSTD2,TTPAL,UBR2,UBR5,UMPS,USP24,USP34,USP8,USP9X,VPS13D,XDH,XKR5,YIPF4,ZBTB43,ZCCHC6,ZNF592
24155,6.0,11.0,9.0,8.0,8.0,14.0,10.0,9.0,10.0,0.0,12.0,2.0,14.0,6.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,10.0,4.0,5.0,3.0,6.0,4.0,10.0,16.0,10.0,5.0,4.0,3.0,27.0,8.0,16.0,21.0,5.0,11.0,18.0,13.0,7.0,14.0,4.0,2.0,3.0,20.0,8.0,8.0,5.0,9.0,15.0,6.0,14.0,3.0,9.0,7.0,7.0,5.0,5.0,14.0,6.0,3.0,2.0,7.0,7.0,7.0,6.0,5.0,10.0,7.0,12.0,69.0,4.0,3.0,13.0,27.0,4.0,5.0,9.0,7.0,4.0,7.0,3.0,12.0,3.0,5.0,8.0,8.0,41.0,3.0,29.0,16.0,12.0,6.0,5.0,5.0,6.0,11.0,1.0,3.0,3.0,6.0,6.0,4.0,6.0,10.0,17.0,1.0,10.0,5.0,7.0,16.0,32.0,6.0,4.0,6.0,14.0,7.0,29.0,6.0,5.0,11.0,12.0,5.0,13.0,3.0,12.0,2.0,9.0,15.0,6.0,18.0,10.0,6.0,6.0,9.0,4.0,5.0,10.0
24156,17.0,16.0,13.0,10.0,19.0,16.0,5.0,11.0,18.0,2.0,17.0,7.0,11.0,4.0,7.0,5.0,9.0,7.0,3.0,5.0,2.0,8.0,3.0,4.0,6.0,10.0,10.0,5.0,15.0,11.0,7.0,5.0,7.0,9.0,10.0,21.0,16.0,9.0,39.0,29.0,11.0,4.0,15.0,10.0,3.0,3.0,25.0,4.0,9.0,8.0,18.0,22.0,6.0,32.0,5.0,13.0,10.0,8.0,13.0,6.0,13.0,19.0,10.0,10.0,13.0,9.0,8.0,10.0,6.0,16.0,27.0,8.0,113.0,12.0,2.0,10.0,20.0,11.0,14.0,19.0,5.0,6.0,4.0,9.0,10.0,8.0,5.0,19.0,7.0,25.0,9.0,16.0,15.0,9.0,3.0,9.0,3.0,9.0,11.0,1.0,8.0,14.0,3.0,2.0,5.0,8.0,4.0,7.0,6.0,13.0,10.0,10.0,17.0,41.0,7.0,17.0,5.0,8.0,8.0,42.0,5.0,9.0,10.0,10.0,9.0,11.0,3.0,16.0,6.0,6.0,13.0,6.0,23.0,6.0,9.0,6.0,13.0,6.0,9.0,15.0
24157,10.0,38.0,25.0,16.0,16.0,26.0,31.0,16.0,31.0,4.0,36.0,9.0,20.0,14.0,11.0,17.0,2.0,15.0,7.0,6.0,4.0,7.0,11.0,6.0,5.0,13.0,18.0,8.0,23.0,57.0,11.0,20.0,12.0,22.0,16.0,13.0,16.0,20.0,73.0,56.0,24.0,16.0,23.0,9.0,8.0,7.0,33.0,15.0,17.0,10.0,16.0,86.0,15.0,42.0,15.0,28.0,10.0,20.0,26.0,10.0,25.0,31.0,21.0,10.0,13.0,9.0,16.0,14.0,11.0,17.0,48.0,14.0,227.0,19.0,3.0,12.0,58.0,22.0,27.0,35.0,14.0,9.0,18.0,12.0,23.0,14.0,12.0,25.0,35.0,65.0,14.0,38.0,36.0,19.0,13.0,14.0,12.0,9.0,17.0,8.0,9.0,20.0,14.0,6.0,11.0,22.0,12.0,20.0,7.0,17.0,7.0,13.0,31.0,67.0,18.0,18.0,12.0,42.0,9.0,88.0,16.0,22.0,34.0,20.0,20.0,13.0,8.0,37.0,15.0,19.0,35.0,8.0,47.0,14.0,15.0,18.0,14.0,8.0,19.0,33.0
24158,7.0,10.0,6.0,7.0,6.0,5.0,5.0,6.0,13.0,6.0,15.0,7.0,4.0,6.0,6.0,4.0,6.0,2.0,4.0,3.0,7.0,1.0,4.0,2.0,4.0,4.0,3.0,7.0,8.0,18.0,5.0,6.0,2.0,62.0,7.0,13.0,39.0,12.0,5.0,25.0,10.0,5.0,10.0,7.0,10.0,5.0,9.0,5.0,7.0,2.0,9.0,10.0,3.0,16.0,4.0,10.0,2.0,5.0,9.0,6.0,6.0,3.0,6.0,5.0,4.0,6.0,11.0,4.0,5.0,7.0,3.0,13.0,53.0,6.0,2.0,7.0,16.0,8.0,6.0,11.0,8.0,2.0,8.0,12.0,11.0,6.0,7.0,8.0,9.0,20.0,4.0,17.0,12.0,9.0,2.0,8.0,6.0,10.0,9.0,5.0,2.0,6.0,2.0,7.0,1.0,8.0,14.0,2.0,2.0,15.0,2.0,9.0,18.0,22.0,7.0,9.0,4.0,11.0,3.0,15.0,3.0,7.0,10.0,3.0,2.0,7.0,4.0,6.0,8.0,5.0,15.0,2.0,11.0,4.0,6.0,5.0,4.0,9.0,10.0,6.0
24159,25.0,27.0,23.0,11.0,14.0,26.0,21.0,13.0,48.0,5.0,25.0,8.0,24.0,10.0,10.0,13.0,3.0,8.0,11.0,1.0,5.0,7.0,10.0,5.0,6.0,7.0,12.0,22.0,14.0,32.0,9.0,18.0,9.0,50.0,22.0,25.0,41.0,15.0,46.0,48.0,27.0,11.0,24.0,21.0,3.0,8.0,35.0,11.0,14.0,10.0,17.0,34.0,9.0,30.0,6.0,17.0,7.0,17.0,20.0,10.0,28.0,13.0,10.0,15.0,10.0,13.0,14.0,10.0,11.0,16.0,26.0,16.0,261.0,14.0,8.0,15.0,39.0,10.0,15.0,26.0,13.0,8.0,4.0,15.0,18.0,8.0,8.0,17.0,27.0,59.0,13.0,39.0,19.0,24.0,13.0,19.0,11.0,4.0,27.0,12.0,8.0,16.0,9.0,6.0,7.0,14.0,24.0,17.0,6.0,16.0,8.0,8.0,52.0,55.0,7.0,8.0,5.0,86.0,9.0,78.0,2.0,19.0,33.0,14.0,15.0,28.0,8.0,22.0,10.0,14.0,38.0,7.0,48.0,14.0,12.0,15.0,10.0,8.0,19.0,22.0
24160,6.0,10.0,9.0,0.0,2.0,6.0,4.0,8.0,7.0,2.0,4.0,2.0,7.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,6.0,6.0,4.0,3.0,3.0,4.0,9.0,8.0,10.0,1.0,8.0,11.0,2.0,2.0,4.0,2.0,3.0,2.0,9.0,1.0,5.0,2.0,1.0,12.0,4.0,5.0,2.0,2.0,3.0,9.0,3.0,2.0,12.0,6.0,3.0,4.0,1.0,6.0,1.0,1.0,2.0,6.0,11.0,4.0,112.0,5.0,1.0,5.0,8.0,3.0,5.0,4.0,4.0,3.0,6.0,5.0,4.0,2.0,2.0,10.0,1.0,6.0,5.0,5.0,6.0,15.0,0.0,7.0,3.0,4.0,6.0,2.0,5.0,5.0,4.0,4.0,4.0,1.0,16.0,7.0,1.0,7.0,2.0,4.0,12.0,15.0,4.0,4.0,1.0,7.0,7.0,7.0,1.0,5.0,3.0,6.0,4.0,6.0,4.0,6.0,2.0,7.0,7.0,1.0,11.0,5.0,4.0,6.0,7.0,2.0,5.0,2.0
24161,11.0,14.0,11.0,6.0,7.0,20.0,8.0,2.0,18.0,1.0,13.0,5.0,13.0,6.0,5.0,5.0,2.0,6.0,5.0,6.0,4.0,3.0,8.0,6.0,4.0,1.0,6.0,4.0,9.0,20.0,2.0,7.0,8.0,24.0,13.0,12.0,14.0,9.0,19.0,21.0,15.0,3.0,12.0,7.0,5.0,8.0,26.0,4.0,6.0,5.0,12.0,27.0,9.0,14.0,5.0,9.0,5.0,10.0,11.0,0.0,18.0,5.0,10.0,4.0,6.0,4.0,5.0,3.0,8.0,9.0,8.0,10.0,114.0,8.0,2.0,16.0,25.0,3.0,6.0,7.0,12.0,4.0,15.0,7.0,7.0,4.0,6.0,9.0,16.0,55.0,5.0,28.0,9.0,24.0,8.0,6.0,0.0,5.0,12.0,5.0,1.0,2.0,6.0,8.0,5.0,3.0,6.0,12.0,1.0,9.0,6.0,8.0,27.0,37.0,4.0,2.0,5.0,29.0,5.0,34.0,4.0,10.0,14.0,5.0,5.0,11.0,8.0,14.0,4.0,6.0,17.0,7.0,17.0,8.0,6.0,2.0,5.0,9.0,10.0,14.0
24162,4.0,5.0,5.0,2.0,1.0,6.0,4.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,4.0,1.0,1.0,2.0,6.0,3.0,0.0,2.0,0.0,5.0,2.0,6.0,7.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,3.0,11.0,8.0,4.0,5.0,3.0,2.0,2.0,1.0,7.0,6.0,4.0,6.0,4.0,7.0,5.0,5.0,2.0,4.0,4.0,4.0,1.0,3.0,7.0,3.0,6.0,3.0,5.0,3.0,2.0,0.0,1.0,5.0,6.0,2.0,63.0,4.0,0.0,2.0,8.0,2.0,9.0,7.0,3.0,3.0,4.0,3.0,7.0,2.0,3.0,9.0,1.0,13.0,0.0,3.0,4.0,5.0,6.0,2.0,1.0,1.0,7.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,11.0,1.0,5.0,8.0,20.0,1.0,3.0,3.0,8.0,1.0,9.0,1.0,6.0,4.0,3.0,5.0,1.0,1.0,4.0,2.0,7.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,0.0,5.0,5.0
24163,4.0,4.0,5.0,4.0,3.0,8.0,5.0,9.0,12.0,4.0,6.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,5.0,3.0,7.0,1.0,3.0,1.0,7.0,2.0,6.0,9.0,5.0,3.0,3.0,6.0,3.0,9.0,5.0,5.0,14.0,19.0,3.0,1.0,11.0,8.0,2.0,1.0,12.0,2.0,7.0,2.0,4.0,20.0,7.0,11.0,3.0,5.0,1.0,5.0,3.0,5.0,9.0,10.0,7.0,5.0,3.0,4.0,2.0,3.0,4.0,7.0,9.0,3.0,85.0,9.0,0.0,6.0,18.0,5.0,6.0,8.0,1.0,3.0,2.0,6.0,7.0,3.0,3.0,9.0,4.0,12.0,4.0,5.0,7.0,4.0,3.0,2.0,3.0,5.0,9.0,3.0,1.0,8.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,10.0,1.0,2.0,6.0,29.0,1.0,3.0,5.0,9.0,5.0,39.0,4.0,6.0,7.0,11.0,0.0,7.0,6.0,15.0,6.0,10.0,7.0,1.0,15.0,5.0,8.0,7.0,3.0,2.0,10.0,7.0
24164,14.0,15.0,8.0,7.0,2.0,26.0,8.0,6.0,14.0,6.0,8.0,2.0,6.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,6.0,1.0,5.0,11.0,2.0,10.0,19.0,6.0,7.0,7.0,3.0,3.0,10.0,6.0,6.0,34.0,31.0,2.0,6.0,9.0,12.0,2.0,1.0,24.0,8.0,7.0,4.0,9.0,27.0,9.0,14.0,6.0,10.0,5.0,9.0,13.0,7.0,9.0,11.0,12.0,4.0,10.0,6.0,4.0,7.0,2.0,10.0,20.0,7.0,108.0,10.0,2.0,4.0,18.0,4.0,10.0,17.0,6.0,5.0,6.0,3.0,5.0,2.0,1.0,8.0,7.0,21.0,6.0,15.0,9.0,8.0,9.0,7.0,5.0,7.0,5.0,2.0,5.0,6.0,6.0,2.0,1.0,6.0,5.0,5.0,2.0,9.0,5.0,3.0,19.0,32.0,4.0,8.0,3.0,14.0,6.0,39.0,4.0,9.0,7.0,8.0,10.0,9.0,4.0,7.0,6.0,6.0,10.0,4.0,18.0,5.0,5.0,2.0,6.0,1.0,12.0,12.0
24165,12.0,8.0,8.0,3.0,9.0,20.0,5.0,6.0,16.0,7.0,16.0,1.0,9.0,3.0,9.0,7.0,3.0,3.0,3.0,1.0,2.0,7.0,5.0,3.0,3.0,1.0,5.0,7.0,13.0,16.0,2.0,5.0,3.0,11.0,6.0,17.0,6.0,10.0,14.0,20.0,7.0,3.0,8.0,5.0,5.0,8.0,20.0,7.0,12.0,1.0,5.0,15.0,8.0,15.0,4.0,15.0,8.0,6.0,8.0,6.0,16.0,2.0,6.0,3.0,5.0,5.0,5.0,11.0,7.0,11.0,13.0,12.0,89.0,9.0,5.0,6.0,15.0,9.0,7.0,11.0,6.0,5.0,2.0,2.0,9.0,3.0,5.0,10.0,10.0,37.0,6.0,31.0,9.0,15.0,4.0,11.0,3.0,4.0,14.0,4.0,3.0,10.0,6.0,4.0,2.0,4.0,10.0,6.0,0.0,14.0,5.0,4.0,23.0,26.0,6.0,7.0,5.0,97.0,5.0,39.0,4.0,8.0,8.0,6.0,10.0,9.0,5.0,11.0,4.0,3.0,10.0,5.0,11.0,7.0,5.0,3.0,5.0,5.0,12.0,14.0
24166,15.0,11.0,6.0,2.0,8.0,10.0,3.0,8.0,7.0,2.0,13.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0,1.0,6.0,4.0,1.0,4.0,4.0,1.0,5.0,9.0,12.0,2.0,1.0,7.0,1.0,15.0,9.0,9.0,8.0,9.0,9.0,3.0,3.0,9.0,4.0,2.0,2.0,8.0,3.0,4.0,2.0,4.0,7.0,6.0,21.0,1.0,7.0,4.0,8.0,5.0,4.0,7.0,3.0,3.0,9.0,3.0,5.0,9.0,5.0,8.0,6.0,7.0,11.0,132.0,5.0,1.0,4.0,6.0,5.0,7.0,13.0,9.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,11.0,15.0,2.0,16.0,11.0,7.0,3.0,5.0,5.0,4.0,10.0,3.0,2.0,1.0,4.0,4.0,2.0,7.0,4.0,3.0,3.0,10.0,3.0,4.0,13.0,25.0,1.0,4.0,2.0,36.0,2.0,22.0,3.0,8.0,7.0,7.0,3.0,5.0,3.0,10.0,2.0,6.0,10.0,3.0,13.0,7.0,6.0,6.0,5.0,4.0,9.0,6.0
24167,4.0,7.0,6.0,3.0,3.0,6.0,4.0,3.0,5.0,4.0,2.0,3.0,7.0,3.0,3.0,6.0,1.0,1.0,5.0,4.0,0.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,6.0,6.0,2.0,3.0,2.0,4.0,5.0,6.0,5.0,10.0,9.0,5.0,3.0,3.0,9.0,0.0,0.0,3.0,5.0,1.0,3.0,5.0,7.0,6.0,0.0,5.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,9.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,7.0,9.0,4.0,126.0,4.0,0.0,5.0,5.0,1.0,3.0,1.0,4.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,8.0,12.0,5.0,10.0,5.0,0.0,3.0,3.0,4.0,6.0,11.0,2.0,0.0,6.0,2.0,1.0,2.0,4.0,3.0,5.0,3.0,9.0,3.0,1.0,8.0,11.0,5.0,5.0,4.0,3.0,3.0,9.0,2.0,5.0,1.0,6.0,5.0,5.0,2.0,10.0,4.0,5.0,7.0,3.0,9.0,3.0,8.0,2.0,7.0,3.0,8.0,1.0
24168,6.0,11.0,6.0,2.0,3.0,5.0,7.0,1.0,5.0,2.0,6.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,6.0,12.0,8.0,1.0,6.0,4.0,3.0,1.0,19.0,4.0,2.0,4.0,1.0,11.0,1.0,10.0,1.0,3.0,6.0,3.0,4.0,3.0,8.0,6.0,4.0,2.0,5.0,2.0,6.0,2.0,3.0,3.0,7.0,4.0,98.0,3.0,0.0,4.0,8.0,1.0,4.0,5.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,11.0,2.0,12.0,10.0,10.0,7.0,6.0,2.0,3.0,2.0,1.0,5.0,2.0,1.0,7.0,5.0,1.0,2.0,4.0,1.0,7.0,2.0,3.0,2.0,3.0,13.0,18.0,2.0,4.0,4.0,16.0,3.0,16.0,1.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0,4.0,1.0,4.0,3.0,14.0,5.0,0.0,4.0,2.0,3.0,10.0,8.0
24169,6.0,22.0,12.0,10.0,9.0,11.0,14.0,7.0,24.0,6.0,14.0,2.0,7.0,11.0,1.0,5.0,2.0,12.0,6.0,5.0,3.0,3.0,6.0,5.0,8.0,3.0,5.0,6.0,13.0,18.0,6.0,9.0,3.0,37.0,6.0,23.0,19.0,13.0,30.0,29.0,9.0,6.0,11.0,2.0,7.0,4.0,28.0,7.0,8.0,7.0,8.0,34.0,9.0,11.0,7.0,11.0,4.0,10.0,14.0,13.0,24.0,14.0,9.0,5.0,5.0,2.0,9.0,7.0,3.0,11.0,6.0,10.0,72.0,8.0,4.0,6.0,27.0,13.0,5.0,12.0,10.0,7.0,10.0,7.0,14.0,2.0,8.0,16.0,16.0,64.0,13.0,33.0,21.0,7.0,5.0,8.0,3.0,9.0,6.0,8.0,4.0,12.0,5.0,4.0,6.0,10.0,12.0,10.0,3.0,21.0,3.0,8.0,23.0,36.0,11.0,3.0,4.0,33.0,9.0,46.0,5.0,5.0,21.0,5.0,9.0,5.0,7.0,7.0,4.0,9.0,19.0,5.0,20.0,6.0,8.0,10.0,8.0,6.0,11.0,10.0
24170,17.0,20.0,7.0,7.0,12.0,9.0,6.0,5.0,9.0,4.0,17.0,1.0,4.0,8.0,3.0,6.0,3.0,3.0,3.0,3.0,1.0,5.0,7.0,3.0,1.0,4.0,1.0,2.0,11.0,7.0,2.0,5.0,11.0,7.0,8.0,28.0,6.0,4.0,9.0,12.0,9.0,5.0,10.0,9.0,3.0,3.0,19.0,2.0,5.0,6.0,9.0,7.0,6.0,13.0,1.0,8.0,4.0,6.0,10.0,7.0,10.0,15.0,4.0,5.0,6.0,10.0,5.0,15.0,6.0,10.0,7.0,5.0,163.0,6.0,3.0,3.0,13.0,4.0,5.0,9.0,5.0,7.0,7.0,5.0,4.0,0.0,4.0,11.0,5.0,17.0,7.0,21.0,15.0,8.0,7.0,3.0,6.0,3.0,9.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,9.0,6.0,4.0,11.0,24.0,9.0,8.0,3.0,6.0,5.0,25.0,2.0,9.0,7.0,14.0,8.0,9.0,3.0,12.0,4.0,11.0,13.0,6.0,14.0,5.0,6.0,3.0,5.0,6.0,6.0,7.0
24171,15.0,23.0,22.0,16.0,12.0,24.0,17.0,7.0,33.0,6.0,34.0,8.0,23.0,6.0,13.0,6.0,10.0,13.0,5.0,5.0,6.0,9.0,9.0,10.0,6.0,3.0,16.0,13.0,17.0,34.0,9.0,15.0,9.0,21.0,14.0,26.0,23.0,19.0,35.0,35.0,14.0,7.0,23.0,16.0,7.0,3.0,35.0,10.0,15.0,17.0,16.0,33.0,9.0,31.0,10.0,10.0,13.0,17.0,15.0,17.0,31.0,15.0,15.0,9.0,13.0,6.0,21.0,8.0,12.0,20.0,22.0,18.0,143.0,14.0,10.0,14.0,40.0,12.0,20.0,17.0,11.0,7.0,12.0,10.0,27.0,3.0,11.0,22.0,12.0,49.0,10.0,32.0,27.0,26.0,10.0,12.0,9.0,6.0,16.0,4.0,6.0,12.0,11.0,5.0,9.0,12.0,9.0,8.0,11.0,26.0,13.0,10.0,37.0,59.0,14.0,9.0,11.0,117.0,8.0,57.0,4.0,14.0,24.0,20.0,17.0,19.0,5.0,19.0,8.0,12.0,33.0,5.0,23.0,10.0,19.0,15.0,6.0,10.0,26.0,20.0
24172,0.0,10.0,6.0,6.0,10.0,9.0,8.0,6.0,12.0,4.0,12.0,1.0,5.0,2.0,3.0,3.0,3.0,5.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,1.0,5.0,8.0,7.0,1.0,10.0,0.0,4.0,6.0,14.0,6.0,3.0,17.0,10.0,5.0,4.0,8.0,6.0,2.0,1.0,14.0,5.0,6.0,3.0,1.0,21.0,5.0,10.0,4.0,8.0,4.0,10.0,6.0,2.0,5.0,2.0,6.0,0.0,1.0,4.0,5.0,5.0,6.0,3.0,8.0,4.0,86.0,7.0,2.0,7.0,16.0,1.0,6.0,3.0,4.0,0.0,6.0,5.0,6.0,2.0,3.0,10.0,6.0,11.0,3.0,24.0,5.0,14.0,2.0,3.0,2.0,4.0,7.0,4.0,4.0,8.0,5.0,3.0,0.0,5.0,39.0,6.0,5.0,6.0,7.0,3.0,7.0,17.0,5.0,3.0,3.0,7.0,6.0,24.0,4.0,4.0,6.0,3.0,3.0,6.0,3.0,6.0,2.0,3.0,11.0,1.0,14.0,3.0,2.0,5.0,2.0,3.0,10.0,5.0
24173,12.0,18.0,6.0,3.0,7.0,12.0,9.0,12.0,22.0,2.0,14.0,5.0,18.0,3.0,4.0,10.0,4.0,9.0,4.0,2.0,1.0,1.0,8.0,5.0,6.0,7.0,2.0,8.0,13.0,6.0,3.0,7.0,7.0,5.0,15.0,10.0,7.0,11.0,24.0,19.0,7.0,6.0,14.0,8.0,6.0,10.0,35.0,10.0,9.0,9.0,6.0,18.0,2.0,26.0,14.0,9.0,5.0,7.0,12.0,11.0,18.0,7.0,9.0,2.0,4.0,7.0,16.0,8.0,8.0,16.0,19.0,13.0,69.0,7.0,1.0,8.0,15.0,4.0,5.0,18.0,5.0,1.0,9.0,8.0,5.0,5.0,6.0,15.0,9.0,21.0,11.0,23.0,19.0,15.0,6.0,8.0,6.0,5.0,12.0,3.0,7.0,8.0,3.0,0.0,4.0,3.0,5.0,9.0,7.0,21.0,10.0,6.0,51.0,32.0,10.0,7.0,4.0,15.0,5.0,31.0,5.0,5.0,8.0,8.0,12.0,7.0,5.0,10.0,0.0,10.0,22.0,3.0,27.0,11.0,5.0,4.0,10.0,10.0,15.0,12.0
24174,4.0,9.0,3.0,2.0,5.0,5.0,3.0,2.0,6.0,0.0,7.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,4.0,4.0,3.0,5.0,12.0,9.0,4.0,4.0,7.0,3.0,2.0,1.0,13.0,6.0,3.0,5.0,2.0,12.0,3.0,10.0,2.0,4.0,1.0,2.0,3.0,5.0,4.0,3.0,11.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,8.0,3.0,88.0,7.0,2.0,3.0,5.0,2.0,10.0,7.0,2.0,4.0,2.0,7.0,3.0,0.0,3.0,10.0,2.0,12.0,2.0,11.0,4.0,8.0,0.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,6.0,4.0,1.0,5.0,7.0,2.0,3.0,8.0,18.0,1.0,3.0,0.0,46.0,2.0,9.0,1.0,4.0,2.0,5.0,4.0,6.0,5.0,5.0,4.0,0.0,8.0,1.0,11.0,6.0,3.0,4.0,6.0,1.0,4.0,3.0
24175,8.0,11.0,10.0,4.0,4.0,10.0,8.0,1.0,14.0,5.0,14.0,5.0,9.0,6.0,4.0,4.0,4.0,10.0,3.0,2.0,3.0,7.0,7.0,3.0,1.0,1.0,7.0,3.0,7.0,13.0,3.0,7.0,7.0,5.0,9.0,23.0,7.0,7.0,13.0,9.0,6.0,6.0,11.0,6.0,1.0,6.0,12.0,14.0,5.0,8.0,5.0,9.0,5.0,23.0,4.0,7.0,3.0,9.0,4.0,7.0,14.0,6.0,3.0,2.0,3.0,2.0,5.0,5.0,4.0,7.0,8.0,9.0,133.0,8.0,2.0,7.0,6.0,5.0,10.0,3.0,6.0,4.0,6.0,2.0,13.0,2.0,4.0,10.0,21.0,14.0,7.0,12.0,7.0,13.0,1.0,12.0,6.0,7.0,4.0,5.0,4.0,3.0,4.0,6.0,3.0,4.0,14.0,6.0,2.0,15.0,1.0,5.0,16.0,16.0,4.0,7.0,2.0,21.0,4.0,13.0,5.0,9.0,11.0,6.0,4.0,8.0,7.0,7.0,5.0,9.0,16.0,4.0,14.0,6.0,6.0,3.0,7.0,7.0,5.0,13.0
24176,2.0,4.0,3.0,4.0,7.0,3.0,0.0,3.0,6.0,3.0,13.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,6.0,6.0,1.0,1.0,8.0,7.0,0.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,5.0,9.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,45.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,9.0,7.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,7.0,3.0,1.0,4.0,2.0,4.0,2.0,13.0,3.0,3.0,0.0,3.0,3.0,10.0,0.0,2.0,5.0,1.0,4.0,4.0,4.0,5.0,1.0,0.0,6.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,6.0,4.0
24179,3.0,6.0,2.0,2.0,6.0,3.0,5.0,0.0,8.0,1.0,9.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,5.0,5.0,8.0,6.0,3.0,6.0,0.0,10.0,5.0,3.0,8.0,6.0,1.0,9.0,7.0,1.0,6.0,1.0,5.0,2.0,7.0,1.0,2.0,4.0,6.0,9.0,2.0,2.0,1.0,2.0,3.0,10.0,9.0,4.0,8.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,5.0,3.0,2.0,75.0,6.0,2.0,4.0,11.0,2.0,6.0,4.0,2.0,2.0,0.0,6.0,4.0,1.0,3.0,9.0,7.0,12.0,4.0,11.0,4.0,4.0,3.0,3.0,0.0,4.0,3.0,7.0,2.0,4.0,0.0,1.0,5.0,2.0,3.0,5.0,3.0,0.0,2.0,2.0,6.0,11.0,6.0,5.0,1.0,8.0,2.0,12.0,0.0,10.0,5.0,4.0,1.0,3.0,1.0,7.0,5.0,11.0,4.0,1.0,2.0,5.0,4.0,2.0,8.0,2.0,3.0,5.0
